Zygia_englesingii,250.41
Prosopis_species14,388.029
Acacia_species553,232.684
Mimosa_species40,266.875
Albizia_species18,135.19
Mimosa_species67,717.105
Mimosa_species14,1187.11
Acacia_species432,99.3095
Acacia_species152,73.6283
Albizia_species13,154.4
Tetrapleura_species2,376.218
Acacia_species34,243.4
Pithecellobium_species17,316.222
Entada_species9,319.167
Newtonia_species3,309.108
Acacia_species36,854.397
Mimosa_species73,825.444
Acacia_species110,420.92
Prosopis_species6,808.571
Stryphnodendron_species4,662.376
Prosopis_species22,289.375
Calliandra_species63,378.992
Acacia_species468,229.5
Calliandra_species23,854.276
Vachellia_species8,395.238
Prosopis_species20,271.238
Mimosa_species148,371.855
Calliandra_species1,666.571
Pithecellobium_species1,646.263
Senegalia_species14,267.833
Abarema_species3,224.46
Acacia_species343,550.118
Acacia_species256,310.087
Senegalia_species18,459.18
Acacia_species502,135.217
Mimosa_species104,313.295
Calliandra_species35,383.44
Abarema_species14,411.833
Mimosa_species99,59.75
Inga_species36,1003.83
Calliandra_species11,480.538
Acacia_species501,1837.43
Enterolobium_species4,745.542
Inga_species47,118.222
Acacia_species453,522.97
Acacia_species63,224.722
Inga_species71,908.713
Adenanthera_species2,60
Albizia_species55,254.771
Acacia_species558,218.22
Inga_species82,210.9
Entada_species1,671.524
Acacia_species320,242.301
Pithecellobium_species8,151.655
Acacia_species14,771.772
Calliandra_species50,1137.11
Acacia_species75,144.665
Mimosa_species80,33.5
Acacia_species473,247.308
Acacia_species545,76.3902
Inga_species111,506.762
Leucaena_species7,905.385
Acacia_species69,488.399
Senegalia_species20,117.214
Acacia_species7,355.9
Inga_species33,329.708
Acacia_species76,260.549
Inga_species4,1695.16
Acacia_species534,124.533
Prosopis_species4,195.8
Acacia_species608,99.4706
Acacia_species424,497.073
Mimosa_species152,2010.77
Acaciella_species4,1039.9
Acacia_species603,268.407
Inga_species135,875.795
Mimosa_species58,145.282
Calliandra_species58,436.034
Acacia_species96,82.6
Senegalia_species24,1758.15
Mimosa_species29,561.667
Mimosa_species87,672.409
Acacia_species217,1013
Inga_species32,475.892
Albizia_species43,191.5
Acacia_species244,524.622
Viguieranthus_species4,384.6
Mimosa_species23,1019.95
Acacia_species538,334.518
Acacia_species275,351.794
Acacia_species495,288.929
Acacia_species44,612.74
Calliandra_species9,714.395
Acacia_species459,18.3927
Calliandra_species2,928.506
Acacia_species166,133.405
Cojoba_species10,567.429
Calliandra_species38,1902.29
Piptadenia_species8,391.383
Albizia_species30,87.8696
Inga_species42,114.333
Albizia_species49,256.927
Acacia_species411,66.8333
Mimosa_species62,1869.16
Acacia_species199,859.1
Acacia_species129,108.696
Zygia_racemosa,144.658
Mimosa_species184,587.821
Acacia_species27,344.432
Calliandropsis_species1,1709.42
Albizia_species38,174.484
Acacia_species233,529.554
Mimosa_species147,1890.92
Acacia_species183,121.321
Acacia_species280,152.697
Acacia_species330,152.1
Acacia_species353,234.07
Albizia_species44,390.554
Pithecellobium_species4,332.419
Calliandra_species8,258
Acacia_species160,354.329
Acacia_species382,604.831
Entada_species7,232.315
Calliandra_species60,440.886
Xylia_species3,457.836
Inga_species73,1755.82
Acacia_species540,204.184
Senegalia_species21,506.565
Acacia_species111,336.071
Acacia_species61,148.93
Inga_species123,490.849
Acacia_species416,212.297
Pithecellobium_species2,3.07143
Mimosa_species42,913.81
Xerocladia_species1,1063.15
Inga_species128,788.758
Acacia_species120,1148.63
Acacia_species184,340.677
Inga_species61,180.9
Acacia_species310,185.326
Acacia_species434,306.382
Acacia_species131,321.339
Albizia_species1,395.913
Albizia_species7,1181.14
Archidendron_species3,491.766
Cojoba_species7,233.647
Inga_species3,473.605
Mimosa_species69,1598.94
Acacia_species556,1457.25
Acacia_species589,514.554
Abarema_species29,171.476
Calliandra_species54,1487.04
Acacia_species293,348.729
Cojoba_species9,739.895
Mimosa_species91,353.118
Acacia_species355,492.335
Zygia_cataractae,189.4
Pithecellobium_species11,263.259
Acacia_species78,580.555
Piptadenia_species6,417.41
Desmanthus_species4,191.432
Acacia_species235,259.906
Acacia_species410,169.687
Archidendron_species16,219.286
Acacia_species548,90.25
Inga_species105,375.421
Mimosa_species160,384.133
Mimosa_species11,752.514
Adenopodia_species2,380.132
Acacia_species192,266.265
Mimosa_species18,204.167
Mimosa_species106,1776.94
Acacia_species319,300.41
Leucaena_species1,622.382
Zapoteca_ravenii,890.889
Adenopodia_species1,131.688
Acacia_species427,1103.55
Acacia_species442,235.973
Mimosa_species97,189.3
Acacia_species162,276.789
Archidendron_species8,1132.54
Acacia_species274,534
Acacia_species371,284.487
Enterolobium_species7,462.793
Macrosamanea_species1,116.323
Acacia_species67,1691.5
Mimosa_species19,902.198
Acacia_species575,244.233
Acacia_species106,279.526
Cylicodiscus_species1,347.944
Acacia_species168,183.741
Acacia_species187,205.167
Albizia_species32,1126.86
Acacia_species533,187.387
Inga_species113,371.16
Acacia_species317,319.82
Acacia_species287,330.655
Acacia_species277,125.684
Albizia_species25,231.366
Mimosa_species154,338.333
Inga_species45,921.737
Acacia_species565,209.588
Mimosa_species100,598.8
Acacia_species112,467.76
Enterolobium_species6,252.398
Acacia_species101,630.577
Mimosa_species113,87.8
Acacia_species18,465.778
Pseudopiptadenia_species1,202.178
Acacia_species102,313.136
Inga_species10,105.333
Acacia_species309,294.676
Acacia_species399,158.913
Acacia_species158,248.693
Mimosa_species174,1103.63
Acacia_species555,255.772
Acacia_species574,232.893
Acacia_species17,670.333
Acacia_species278,322.469
Cojoba_species8,457.738
Acacia_gummifera,7
Acacia_species584,302.9
Acacia_species388,139.75
Acacia_species398,597.284
Acacia_species518,822.946
Albizia_species29,1303.36
Abarema_species27,239.382
Microlobius_species1,243.876
Albizia_species5,275.955
Archidendron_species7,308.059
Albizia_species59,148.879
Mimosa_species121,752.696
Senegalia_species1,221.917
Pentaclethra_species2,360.481
Senegalia_species19,502.862
Acacia_species30,1393.25
Acacia_species173,342.83
Mimosa_species15,83.4129
Inga_species5,226.25
Stryphnodendron_species3,364.185
Acacia_species329,155.861
Zapoteca_tetragona,741.284
Acacia_species47,391.289
Inga_species77,419.116
Mimosa_species10,351.965
Ebenopsis_species2,228.275
Piptadenia_species7,241.924
Acacia_species58,820.899
Acacia_species92,196.154
Serianthes_species1,125.857
Acacia_species464,404.874
Acacia_species143,1365.92
Mimosa_species28,249.648
Albizia_species4,851.884
Acacia_species259,250.243
Senegalia_species3,572.6
Abarema_species11,90.2609
Stryphnodendron_species5,148.176
Acacia_species211,296.701
Acacia_species376,218.946
Gagnebina_species2,130
Inga_species1,667.635
Zygia_peckii,115.244
Mimosa_species48,129.375
Albizia_species52,428.197
Acacia_species296,175.088
Vachellia_species2,493.705
Senegalia_species17,655.82
Albizia_species64,654.03
Inga_species136,442.88
Abarema_species6,81.6667
Albizia_species54,195.609
Lysiloma_species1,1203.94
Mimosa_species96,982.222
Pithecellobium_species3,85.3333
Calliandra_species28,386.585
Mimosa_species140,1050.25
Mimosa_species60,891.417
Acacia_species33,431.95
Acacia_species409,195.164
Acacia_species251,158.6
Acacia_species116,222.699
Neptunia_species2,166.031
Acacia_species590,700.441
Pseudoprosopis_species1,219.407
Acacia_species396,903.058
Mimosa_species55,1017.7
Prosopis_species1,107.37
Mimosa_species131,248.573
Mimosa_species88,86.2273
Acacia_species72,243.806
Cedrelinga_species1,387.815
Acacia_species307,456.535
Albizia_species10,129.651
Mimosa_species102,534.71
Calliandra_species3,910.425
Calliandra_species10,175.714
Mimosa_species24,1545.21
Acacia_species242,784.484
Enterolobium_species2,515.388
Acacia_species412,213.36
Inga_species138,123.733
Inga_species11,307.087
Acacia_species25,344.401
Acacia_species554,403.991
Serianthes_species2,0.5
Albizia_species50,75.25
Newtonia_species4,240.241
Mimosa_species185,903.909
Acacia_species59,1498.2
Calliandra_species7,883.7
Acacia_species505,127.065
Acacia_species366,538.913
Mimosa_species39,703.659
Inga_species20,154.5
Pithecellobium_species15,195.513
Zygia_lathetica,244.419
Inga_species72,212
Adenanthera_species1,344.167
Calliandra_species29,1014.72
Acacia_species324,237.647
Mimosa_species1,376.514
Prosopis_species26,857.791
Havardia_species3,640.573
Archidendron_species12,181.429
Inga_species139,954.8
Inga_species133,562
Acacia_species511,75.561
Acacia_species426,666.558
Acacia_species516,1039.46
Acacia_species128,217.256
Chloroleucon_species2,225.564
Acacia_species253,1605.14
Acacia_species526,325.709
Acacia_species566,268.73
Inga_species75,747.7
Mimosa_species2,408.6
Zygia_cognata,108.5
Acacia_species216,282.627
Acacia_species342,217.855
Acacia_species295,828.594
Desmanthus_species6,138.947
Acacia_species279,427.171
Mimosa_species119,25
Zapoteca_portoricensis,980.996
Acacia_species497,306.894
Acacia_species250,197.433
Acacia_species402,160.568
Acacia_species64,204.946
Acacia_species220,262.569
Mimosa_species175,981.417
Hydrochorea_species2,452.02
